029SS	116JS	129GP	46	215	300	023TD	077SF	193MR	152JF	179TH	115RW	HG113	043RB	063CG	149SD	HG237	282	843	895	2123	120NG	12	710	128TW	164JO	HG216	064DB	453	198LW
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0
0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0
0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	14	2	0	1	0	0	0	0	2	1	0	0	0	34	6	0	15	0	5	0	7	2	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	5	0	0	0	0	42	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	25	0
1	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0
0	0	0	48	0	0	0	3	2	0	0	0	0	14	0	0	0	0	0	0	0	8	0	0	0	11	0	0	7	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	2	0	0	0
0	1	2	11	1	0	0	0	0	0	0	2	0	0	0	0	21	5	0	25	0	2	1	19	1	0	2	0	0	0
0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	8	0	0	1	0	1	0
0	0	0	101	0	12	0	0	0	0	0	0	118	0	0	1	1	0	0	19	0	0	0	0	15	0	0	0	0	0
53	0	1	19	0	0	11	0	2	0	0	26	22	5	2	0	0	13	0	0	0	0	0	44	2	68	0	2	0	0
0	0	0	89	0	15	0	0	0	0	0	0	139	0	0	4	0	0	0	23	0	0	0	0	19	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	375	7	0	0	0	0	0	0	0	0	0	0
0	0	8	0	1	1	10	0	5	0	0	0	0	0	5	0	0	0	257	0	0	9	0	41	9	53	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	389	0	0	0	21	0	0	0	0	0	0	0	0	0	2	0	0	0
0	2	0	7	7	0	3	0	0	0	4	0	0	0	2	0	0	6	0	3	286	0	1	26	0	2	0	0	1	0
0	0	0	1	10	1	1	0	11	0	3	0	0	0	8	0	0	1	0	1	0	3	271	10	2	0	0	0	14	7
0	0	0	0	0	71	0	0	0	0	0	0	9	0	0	0	218	1	0	39	0	0	0	6	0	0	31	0	0	0
74	0	0	17	1	1	10	0	4	0	0	36	12	2	0	0	1	13	0	1	0	0	0	63	4	71	0	5	0	0
0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
4	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	6	0	1	0	0	2	0	1	0	0	0	0
0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	8	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0
0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
0	0	0	0	0	0	0	15	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	1	0	0	0
1	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	1	3	0	2	0	1	0	0	0	0	2	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	6	0	0	0	0
0	0	0	0	0	1	0	3	0	0	0	2	1	0	0	0	0	0	2	1	0	0	0	4	0	1	2	0	0	1
0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	6	1	0	0	0	0	0
0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	16	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0
0	0	1	1	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0
0	0	0	0	3	2	0	0	2	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0
0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	5	0	0	0	12	0	0	1	4	0	0	1	0	0	0	15	0	0	6	53	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	72	0
0	0	0	0	26	14	3	0	0	0	0	15	0	0	0	0	0	3	0	0	0	0	0	35	0	0	0	0	0	0
0	0	0	84	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
2	0	0	1	1	1	0	0	0	0	0	3	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0
0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	10	0	0	2	0	0	0	0	0	0	0
0	0	0	0	5	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	5	0	0	1	2	81	0
0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	9	0	0	0	0
0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0
0	1	0	5	3	2	0	0	0	0	0	0	0	0	0	0	0	1	2	4	0	1	2	5	1	0	1	0	2	0
0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0
0	0	3	0	0	0	0	0	1	3	0	4	0	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	2	0
0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	18	1	2	0
0	0	1	5	6	0	10	0	6	2	0	4	7	6	4	0	0	5	20	16	520	0	0	0	15	11	0	2	27	0
7	0	25	13	17	1	3	0	8	7	0	17	42	0	0	0	35	0	51	89	0	59	0	24	12	1	0	40	1	0
0	495	4	3	0	1	0	0	0	0	0	8	16	0	0	0	0	4	0	0	0	92	0	0	0	0	0	0	0	0
0	0	70	25	17	1	11	0	17	4	0	2	0	0	0	0	0	4	76	116	0	93	0	55	14	2	0	0	5	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606	7	0	0	0	0	0	0	0	0	0	0
0	0	0	5	26	4	0	0	0	0	0	0	4	0	0	0	5	1	0	12	0	0	488	15	0	0	17	0	43	0
107	47	3	6	2	0	0	28	2	1	0	0	1	0	3	0	2	1	229	3	0	0	0	99	1	0	0	0	4	0
0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	68	0	0	0	0	0	0	0	0	0	284	0	0	0
0	0	1	0	11	5	0	0	0	0	0	0	1	0	0	0	6	0	0	7	0	3	439	16	1	0	17	0	26	0
5	0	21	7	11	0	2	0	5	5	0	15	17	0	0	0	20	1	26	59	0	50	0	22	9	0	1	52	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	2	0	0	0	0	0	0	5	0
1	0	4	0	0	0	0	0	0	0	5	0	0	1	0	0	0	1	0	2	0	2	0	1	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0	2	0	0	0	0
15	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0
0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	9	0	0	0	0	1	0	0	0	0
0	0	0	0	0	17	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	3	0	1	0	7	0	0	0	5	0	2	2	0	0	0	6	0	0	3	39	0	0	0	0	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	57	0	1	0	0	0	0	0	0	0
0	0	0	0	26	6	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	2	10	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	1	2	1
0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	7	0	0	0
0	0	0	0	0	36	0	0	0	0	0	0	0	0	25	5	0	47	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	6	0	0	15	0	1	2	0	59	0	0	0	0	0	3	0	0	0	23	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0
0	0	2	10	0	0	2	14	0	0	1	5	0	0	3	0	0	0	9	0	0	4	59	0	0	0	0	0	0	0
0	12	0	0	0	0	1	0	0	0	0	32	0	0	0	0	0	0	0	0	0	14	0	0	0	46	0	1	9	0
0	0	0	0	0	0	4	64	2	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	1	1	13	1	2	0	25	0	0	0	0	5	0
0	2	3	0	37	0	0	0	0	0	0	0	0	0	0	0	28	5	0	0	0	14	0	7	0	0	7	0	11	0
102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	7	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	10	0	0	0	2	81	0
0	29	32	27	7	3	4	87	0	5	20	49	0	0	1	0	0	0	71	1	777	0	4	19	4	3	0	0	8	0
0	0	9	3	11	0	11	0	11	0	0	2	10	9	5	0	1	7	31	18	943	0	0	0	43	15	0	4	30	0
0	4	82	0	48	0	7	0	0	99	221	8	5	244	15	0	0	12	327	17	0	1	0	32	6	10	2	14	6	0
39	23	9	58	48	4	48	0	5	18	0	118	14	130	22	0	0	5	187	73	0	42	0	10	17	304	0	1	18	0
1	0	34	132	3	1	7	31	61	1	25	66	271	2	5	1	18	164	0	31	0	28	0	183	0	0	2	15	127	0
0	3	80	9	7	15	2	0	3	1	0	112	108	0	56	13	52	56	0	0	0	30	0	124	3	0	135	73	451	0
0	32	46	23	12	6	0	0	0	0	0	9	13	0	0	0	3	1	85	0	1096	0	10	23	11	0	5	0	10	0
0	0	61	145	1	16	12	58	87	0	24	95	0	0	7	0	0	311	0	35	0	40	0	319	0	0	0	0	132	0
0	1	2	11	7	1	9	0	12	3	0	1	0	0	8	0	0	6	46	24	881	0	0	0	34	20	0	0	36	0
0	0	53	174	2	5	19	40	58	0	17	64	0	0	8	0	0	186	0	29	0	21	0	258	0	0	0	0	154	0
0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	10	21	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	20	0	0	0	5	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	42	1	0	0	5	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	19	0
0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	32	1	0	5	0	0	0	0	0	0	0	0	0	0
0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	31	1	0	2	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	37	0	1	0	0	0	0	0	0	2
0	7	6	0	0	0	0	0	4	0	0	0	0	0	3	0	0	6	0	0	0	4	0	12	0	0	0	0	0	0
0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	1	0	6	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	11	0	0	0	0	0	5	0	0	0
0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	1	1	0	0	0	1	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0
0	1	0	0	0	0	8	1	0	0	0	1	3	0	1	0	0	0	0	0	0	3	0	1	0	0	1	0	8	0
0	0	2	4	0	0	1	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	11	5	0	0	0	0	0	0
0	0	1	0	0	0	2	1	0	0	2	0	0	0	2	0	0	1	2	4	0	0	1	6	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	1	0
0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	2	0	0	0	0	2	0	0	0	0	0
0	0	1	0	2	1	0	0	1	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0	0	1	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0
0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	2	0	0	0
0	0	0	0	0	9	0	0	0	0	0	0	21	0	0	0	0	1	0	6	0	0	0	0	3	0	5	0	0	0
0	0	0	13	0	1	0	0	0	0	0	6	0	0	0	0	0	5	0	0	0	19	0	0	1	0	0	0	0	0
0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	3	1	0	0	0	0	0	0
0	0	0	0	12	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	11	0	0	0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	27	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	7	9	0	0	0	0	1	16	0	0	6	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0
0	0	0	12	0	0	0	0	0	0	0	8	2	0	0	0	4	0	0	0	0	0	18	2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	11	0	0	1	0	0	12	0	0	0
0	0	0	0	0	10	0	0	0	0	0	0	20	0	0	0	0	1	0	6	0	0	0	0	4	0	4	0	0	0
0	0	0	0	0	2	0	0	0	172	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
0	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	11	0	0	0	1	0
0	0	0	0	44	0	0	1	4	2	0	0	0	0	19	0	1	0	0	5	0	0	0	0	0	0	69	5	39	0
7	0	3	53	1	3	6	11	1	0	7	7	1	13	7	3	3	14	0	0	0	2	7	14	1	0	4	2	9	0
0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	3	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	3	0	0	0
0	15	11	1	5	0	0	0	0	0	0	1	5	0	0	0	0	0	0	9	0	10	29	5	2	0	0	0	4	0
1	0	1	0	0	0	1	0	0	0	7	0	3	0	0	0	1	2	0	4	0	0	0	0	0	0	1	0	4	0
0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	13	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	8	0	0	0	0	0	0	0	0	0	0
0	0	0	45	0	0	0	1	5	0	0	0	0	19	0	0	0	0	0	0	0	9	0	0	0	14	0	0	8	0
0	0	14	0	26	10	0	1	2	5	0	3	0	0	0	1	0	5	0	0	0	3	0	6	0	0	2	2	8	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	9	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	2	0	0	0	0	0	0
0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	2	0	3	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	22	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	17	0	0	0	0	2	0	3	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0
0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	20	1	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	2	0	0	0	0	0	8	0
0	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	10	0
0	0	0	1	0	24	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	10	2	0	5	0	1	0	6	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	1	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	4	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0
0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	3	3	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	8
16	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	3	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	23	0	0	1	0	1	1	9	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	3	0	12	0	0	2	10	0	0	4	0	1	0
0	1	4	9	2	2	0	0	0	0	0	10	1	0	0	0	0	5	0	1	0	2	1	2	0	0	0	0	3	0
0	0	10	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	3	1	0	0	0	0	0	0	7	0	0	0	16	3	0	0	0	0	2	10	0	0	1	0	0	0
