St.acute.LHM002.1.U	St.acute.LHM026.1.U	St.acute.LHM032.1.U	St.chronic.LHM004.1.U	St.chronic.LHM011.1	St.chronic.LHM021.1.T	St.chronic.LHM025.1.U	St.chronic.LHM028.1.U	St.chronic.LHM030.1.U	St.chronic.LHM031.1.U	St.chronic.LHM034.1.U	St.chronic.LHM035.1.U	St.chronic.LHM036.1.T	St.chronic.LHM037.1.U	St.chronic.LHM042.1.T	St.chronic.LHM045.1.T	ST.N.LHM049.1	St.neg.LHM001.1	St.neg.LHM013.1	St.neg.LHM019.1	St.neg.LHM027.1	ST.P.C.LHM048.1.T	ST.P.C.LHM052.1.U	ST.P.C.LHM062.1.U	ST.P.C.LHM063.1.T	ST.P.C.LHM065.1.T	ST.P.C.LHM069.1.U
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	3	0	23	0
3	0	2	0	1	0	0	2	0	0	2	0	1	3	0	5	8	0	0	0	1	0	1	9	2	0	0
6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	3	0	10	0	0	0	0	0
1	0	1	0	1	1	0	0	0	0	3	0	0	1	0	3	16	0	0	0	0	1	0	4	7	18	0
0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0
0	0	1	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	0
0	0	1	0	0	1	0	2	0	2	1	0	2	0	0	1	0	1	2	0	0	0	2	2	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	11	0	0	0	5	0
0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	3	2	0	0	1	5	2	2	0	1
1	0	1	1	0	0	1	2	0	2	1	1	0	0	1	1	0	2	2	0	0	0	2	1	2	0	0
1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	5	5	1	0	1
0	0	2	0	0	0	7	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	1	0	0	0	0	0	0	0	0	13	0	0
1	0	1	1	0	0	0	2	1	0	0	1	2	0	2	0	0	0	2	0	0	0	3	1	1	0	2
0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	12	0	0	7	0	158	0	2	0	1
0	0	26	20	20	17	3	18	3	0	0	16	17	0	0	3	0	0	0	0	0	0	57	0	0	0	0
1	9	0	0	0	0	0	1	12	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248
0	0	0	33	4	30	0	13	3	0	0	0	0	0	0	0	52	0	2	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0
2	12	0	0	2	1	2	0	0	1	8	0	0	10	2	3	5	1	1	7	3	36	10	14	13	3	1
0	2	1	0	0	0	0	0	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	2	3	0	0
0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	3	1	2	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	0	0	0	2	0
0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	8	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40
1	0	0	0	3	1	1	2	0	5	0	1	1	0	0	0	2	0	0	0	1	0	0	2	6	0	1
0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	3	0	0	0	1	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	1	0	1	0	15	0
0	0	0	0	0	0	0	0	0	7	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	3	3	13
1	0	2	0	0	1	0	1	0	1	1	0	2	0	1	3	0	3	1	0	0	0	3	5	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0
0	0	1	2	2	0	1	3	0	2	1	0	0	0	0	1	0	1	3	0	0	0	5	4	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	26	2
0	0	3	0	3	0	0	0	1	0	0	0	0	2	0	1	0	0	3	0	0	0	0	0	0	11	8
0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	4	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	4	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	1	1	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	1	0	0	0	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	7	0	0
0	0	1	0	0	3	0	2	0	0	0	0	0	0	1	0	55	0	0	0	0	0	2	0	1	0	0
0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	12	0	1	0	0	0	0	22	0	0	0
0	1	1	0	2	4	2	1	0	1	5	0	0	0	1	0	1	0	0	0	2	0	14	4	0	0	5
0	0	26	0	5	0	1	4	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	57	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0	0	0	4	7	0	4	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	18	0	0	0	34	0	0	7	0	1	0	0	0	9
1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	1	0	0	0	0	11	6	12	246	0
1	2	2	0	3	3	7	2	2	8	4	5	0	0	2	2	12	3	1	0	20	0	40	18	93	0	10
2	2	1	0	2	2	1	2	3	13	6	1	1	0	2	1	83	0	1	3	10	0	0	12	28	0	0
0	0	0	0	0	0	0	1	2	16	25	6	0	0	0	0	0	0	28	0	1	0	0	0	0	0	0
41	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	31	0	168	0	0	0	0	1
0	2	1	0	0	0	0	3	244	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	223
15	0	0	0	4	5	0	1	0	4	6	1	3	1	12	0	131	2	1	0	0	0	3	9	34	0	17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	12	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6
0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	5	1	0
1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	2	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	5	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	0	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	4	0
0	0	2	1	5	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	2	1	0	0	0	0	2	0	0	0
0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	2	2	0	0	0	2	2	0	0	0
0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	5	10	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0
0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	0	0	0	8
1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	1	0	0	0	8	0	0	0	2	0
0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	13	0	13	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	5	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	18	11
2	0	0	2	2	2	0	1	0	0	1	0	0	0	0	2	0	4	0	0	0	0	3	3	5	0	0
0	0	8	10	5	6	5	4	9	7	6	15	0	0	9	7	0	0	0	0	0	0	59	11	0	0	9
0	0	0	0	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	1	0	0	0	2	1	2	0	0
0	0	2	1	0	1	0	2	0	1	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	7	2	0	0
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	8	0
0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1	1	3	5	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	1	0	2	0	0	0	1	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
0	0	0	0	0	0	4	0	2	4	1	3	0	0	2	0	0	0	0	0	3	0	7	49	0	0	4
0	0	1	0	1	0	0	0	0	5	1	0	0	0	67	1	0	1	0	0	0	0	4	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	18	0	0	0	0	0	1	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	2	0	52	0	0	3	0	0
0	0	11	11	9	0	4	18	0	1	1	0	0	0	0	17	0	0	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	0	2	0	5	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	4	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	5	0	1	0	2	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0
0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	5	1	0
0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	1	1	0	3	0
0	0	5	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	3	0	0	0	0	0	1	0	2	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	2	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	0	1	0	0	0	0	0	0	3	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	11	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
0	0	0	0	0	0	0	1	1	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	3	2	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	29	0	0	0	1
1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	4	13	0	5	0	0	0
0	0	6	2	0	0	7	3	6	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
1	5	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	2	5	3	5	2	0	0	1
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
3	0	1	1	0	1	0	2	0	0	1	1	1	0	1	6	0	3	1	0	0	0	5	2	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	1
0	0	1	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0
0	0	0	0	0	5	0	0	4	0	0	0	13	0	1	0	0	0	0	20	0	0	0	0	0	8	0
0	3	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	1
0	0	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79
0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	1	0	0	0	0	0	2	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
0	0	2	0	0	2	0	0	2	0	0	0	3	0	3	6	0	0	0	0	0	0	6	0	0	51	0
1	11	0	0	0	0	1	0	9	6	0	2	0	1	0	0	0	0	0	0	10	110	0	1	2	0	4
0	0	0	0	1	0	0	4	0	0	3	1	0	1	1	0	1	0	6	0	0	0	1	38	26	11	3
0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	203	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	178	8	0	0	0	0
0	2	0	0	0	0	0	0	1	0	12	0	4	14	3	0	2	0	3	21	7	2	3	45	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	201
4	12	0	0	0	2	0	0	0	0	0	0	1	0	27	0	0	3	0	0	15	1	0	36	15	0	0
0	3	5	0	0	0	0	0	0	0	29	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0
7	24	1	0	0	0	0	0	1	1	4	1	0	32	1	6	0	0	25	0	0	0	0	0	0	39	0
0	0	0	0	0	2	4	1	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	22	75	0	0
0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	1	0	0	0	5	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
0	0	1	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	28	5	40	3	22	0
0	0	0	55	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	22	0	0	26	0	0	0
0	0	0	0	0	4	0	5	0	1	0	7	1	0	3	0	0	0	2	0	0	0	33	17	12	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	0	1	0	5	1
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	3	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	18
0	0	1	3	0	1	0	2	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0
3	0	2	1	1	0	0	1	0	1	0	0	0	0	1	0	0	2	0	0	0	0	3	5	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	8	0	0	0	7	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0
2	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	4	0	0	0
0	0	0	1	0	0	1	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
0	0	1	0	0	0	1	0	0	0	2	0	0	9	0	0	0	0	0	0	0	5	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	16	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	6	0	0	0	0	0
0	0	1	0	0	0	0	3	0	2	0	1	1	0	0	1	0	0	0	0	0	0	4	1	2	0	0
0	0	0	0	2	1	0	1	0	1	0	0	2	0	0	0	0	0	2	0	0	0	2	3	1	0	0
0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	6	1	0	0	0
0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	8	1	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	1	0	4	0
8	17	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	126
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	0	1	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	8	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	1	0	1	2	0
0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	1	2	0	0	1	1	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	2	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	0	0	0	2	0
0	0	7	1	1	3	0	2	2	0	0	0	82	0	1	0	0	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	10	0	9	0	0	1	0	0	0	0	0	0	19	13	0	16	0	0	0	0	0	0
0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0
1	0	3	2	10	37	0	2	0	18	1	2	23	0	0	1	0	0	0	0	0	0	2	4	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	4	13	7	14	0	0
0	0	0	0	0	0	21	3	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	6	0	1	0	1	0	0	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	5	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	5	2	0	0
0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	4
26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
0	0	0	0	0	0	0	0	36	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
0	0	0	1	4	0	0	17	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	12	0	0	0	0	0	0
1	0	2	2	1	0	0	2	0	2	0	0	1	0	0	3	0	2	3	0	0	0	5	5	1	0	0
0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0
0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	21	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	1	0	0	0	0	4
0	0	0	2	0	0	0	2	0	0	0	1	1	0	0	1	0	0	1	0	0	0	2	3	1	0	1
1	0	1	1	1	2	0	1	0	0	0	0	1	0	0	3	0	1	0	0	0	0	2	2	0	0	0
0	17	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	3	5	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	7	0	1	0	5	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	2	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	3	0
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	2	0	3	4	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	15	0	0	0
1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	2	0	0	1	0	7	0	0	0
0	0	0	0	0	0	0	2	1	1	0	0	1	0	0	1	0	0	0	0	0	0	7	0	4	0	0
1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	1	5	0
0	0	0	0	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
793	3	663	632	897	580	109	1824	111	598	890	382	777	1	428	899	0	1125	1336	1	0	27	1528	2157	643	0	263
0	1	320	315	257	155	67	610	33	363	87	84	381	0	156	446	0	0	1	0	35	0	1438	340	772	0	18
0	0	0	0	0	0	0	2	97	0	0	13	0	0	1	0	3	0	0	0	40	0	1	0	0	2	3871
44	13	70	38	55	33	35	33	18	40	169	26	35	84	77	282	1593	26	30	134	8	133	184	64	388	798	42
0	1	0	299	55	91	413	205	20	0	0	196	27	0	119	10	0	0	0	0	0	0	796	210	1368	0	0
0	1	62	251	93	118	172	245	50	333	59	89	133	0	116	211	0	0	47	0	0	27	444	226	584	0	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	14	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	2	1	0	0	0	2	1	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	3	1	0
0	0	0	2	1	0	0	2	0	0	0	0	2	0	1	2	0	1	1	0	0	0	2	2	2	0	2
0	0	0	0	0	0	0	2	1	3	0	2	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0
0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	2	2	9	0	0	0
0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	4	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	4	1	0	0	4	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	3	0	0	0	3	0
0	0	1	0	0	0	0	0	125	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0
0	1	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32
