199A	132A	026A	102A	184A	165A	074A	031A	150A	003A	151A	012A	127A	008A	030A	009A	131A	027A	139A	041A	156A	025A	142A	106A
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	2	0	4	0	0	0
1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	4	0	0	0	0	0	0	0
0	0	0	0	0	0	0	4	2	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0
0	0	0	0	0	0	2	0	0	0	0	4	0	0	2	0	0	0	0	4	0	0	0	0
0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	4	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	6	0	0
0	0	0	0	169	0	0	0	0	0	0	0	0	0	22	0	0	0	0	7	0	0	0	0
7	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
0	2	0	4	0	0	0	0	0	0	8	0	0	2	2	0	0	0	0	6	0	0	0	0
0	0	0	0	0	0	0	0	22	0	0	0	4	0	0	2	24	0	0	0	0	0	0	0
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	41	0	0	0	2
0	0	0	0	0	0	0	22	6	0	0	21	0	0	2	2	2	0	10	0	8	0	0	0
0	0	0	0	0	6	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	8	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	24	0	0	0	0	21	0	0	0	0	0	0	7	0	0	0
0	0	0	0	0	0	5	2	0	0	0	0	0	16	0	0	10	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6	6	0	0	4	0	0	0	0	0	0	14	0	4	0	0	0
0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	8
0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0
0	0	0	0	0	0	0	6	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0
0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0
0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	16
0	1	0	0	0	0	0	0	0	0	0	0	6	0	2	0	2	0	4	0	0	0	0	0
0	6	20	0	0	0	0	0	0	6	0	0	0	4	4	4	0	0	6	0	4	0	0	0
0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0
0	0	4	4	0	0	0	0	0	0	0	0	0	2	10	0	0	2	2	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	4	0	8	2	4	0	0	14	4	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	16	0	0	0	2	0	0	0	0	10	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	6
0	0	0	0	0	0	2	0	2	0	0	0	0	0	2	0	0	0	4	2	0	0	0	0
0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
0	0	0	0	0	0	0	4	4	0	0	4	0	0	2	0	0	0	6	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	20	0	0	0	0	0	0	0	2
0	4	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	10	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0
0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	0	4	0	0	42	4	0	15	0	0	0	0	0	0	0	0	36
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	7	0	0	0
0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0	0	0	0	0	0	0	43	0	0	0	26	0	0	9	0	2	0	0	0	0	2	0	10
0	2	0	0	0	0	0	12	4	0	0	8	4	0	2	0	0	0	20	0	9	0	0	0
0	0	0	0	1	0	0	2	10	0	0	4	0	0	2	0	0	0	6	0	34	11	0	0
0	0	0	0	0	0	0	10	10	0	0	2	0	0	2	0	2	0	0	0	8	1	0	0
0	23	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	10	0	0	2	6	0	0	6	34	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	24	2	0	0	0	2	2	0	4	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
1	2	0	0	0	0	0	8	12	0	0	4	10	0	2	0	8	0	10	0	5	2	0	0
0	0	0	26	0	0	0	0	0	0	0	0	16	0	0	22	8	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0
0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	0	0	0	0	0	0	0	2
0	2	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	2	0	0	0	0	0
0	0	6	0	0	5	0	0	0	20	0	0	0	0	0	4	0	12	0	0	0	0	10	0
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	24	0	4	0	6	0	0	10
0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
1	0	0	0	0	0	0	2	2	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	14	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	22	50	0	2	0	0
0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	14	0	0	0	0	6
0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
0	0	0	4	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0
0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6	8	0	0	2	0	0	0	0	2	0	2	0	15	0	0	0
0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	2	0	2	0
0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	6
0	0	0	0	0	0	0	0	6	0	0	0	16	0	0	0	0	0	2	0	0	0	0	2
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
0	0	0	0	0	1	0	0	0	12	0	0	0	0	0	0	0	12	4	0	2	0	0	0
0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	8	8	0	0	2	0	0	0	0
0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	4	0	0	5	0	0
0	0	0	0	0	0	6	10	0	0	0	6	0	0	4	0	0	0	8	6	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	10	0	0	0	0	4	0
0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	10	0	0	0	8	0	0	0
0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2	0	4	0	0	0
0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	2	24	0	2	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	8	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	2	0	4	0	2	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0
6	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	2	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	2	0	0	4	0	0	0	4	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	4	0	0	0	0
0	0	0	0	0	0	0	2	0	0	2	0	4	0	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8
0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	2	4	1	0	0	30	0	2	0	0	0	0	6	0	0	0	0	2	0	0	0	2
0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	2	0	0	0	38	0
0	6	0	17	0	0	2	2	2	0	2	0	0	4	0	0	0	0	0	4	0	0	0	0
0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
0	6	0	0	0	0	13	4	0	0	0	0	0	0	13	0	6	0	2	0	2	0	0	0
0	0	0	0	0	0	0	4	4	0	0	4	0	0	0	0	0	0	8	0	4	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	33	0	2	0	0
0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	38	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	58	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	2	0	0	0	0	0	0	0	0
3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	4	0	0	0	0	4	2	4	2	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	26	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	24	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	27	4	0	0	0	4	0	59	0	0	18	0	0	0	0	0	0	0
2	5	0	2	2	0	0	24	0	0	0	25	10	0	9	0	4	0	22	2	43	15	0	0
0	0	0	0	6	0	1	8	4	0	0	0	2	2	11	0	0	0	0	31	2	34	0	4
0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	6	0	0	3	0	0
0	0	0	0	39	0	0	0	0	0	0	5	8	0	4	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	0	0	2	44	0	0	2	4	0	4	18	50	0	4	10	0	4	0	0
3	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	2	0	2	2	3	12	0	0
37	15	0	0	0	0	0	4	4	0	0	34	0	17	0	12	2	0	22	18	2	0	0	0
0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	4	0	0	2
0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4
0	2	0	2	0	0	0	8	40	0	0	22	0	12	4	8	4	0	20	2	24	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0
0	53	0	0	0	0	0	30	0	0	0	0	2	7	2	0	0	0	0	0	2	0	0	0
0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0
0	0	12	0	0	51	0	0	2	66	0	0	0	2	0	0	0	48	4	0	4	0	32	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
0	0	0	0	0	0	2	0	0	0	0	26	0	0	4	0	22	0	22	0	0	0	0	4
0	7	0	0	0	0	0	16	8	0	0	15	12	0	2	0	0	0	22	0	6	0	0	0
0	0	0	4	0	0	0	6	0	0	2	0	2	0	0	0	0	0	18	0	0	0	0	0
0	12	0	16	6	0	2	12	2	0	0	12	0	0	6	0	0	0	2	2	0	3	0	0
0	0	0	0	0	0	2	0	0	0	0	2	0	13	0	2	4	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	6	0	0	0	0	0
0	0	0	2	0	0	0	0	4	0	0	2	30	0	2	0	0	0	0	0	0	0	0	0
0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	2	0	0	0	7	0	4	0	2	0	2	0	19	0	0	0	0	0	0	0	0	64
0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	8	4	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0
1	0	0	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	6	0	3	7	0	0
0	6	0	2	0	0	0	8	0	0	0	16	2	0	2	0	0	0	10	0	2	2	0	0
0	0	0	0	1	0	0	0	4	0	0	0	2	0	1	2	12	0	0	0	0	3	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
0	6	0	0	0	0	0	2	0	0	0	0	6	0	0	0	2	0	2	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	4	0	0	3	2	2	0	0	6	0	0	2	0	0	0	0	2	1	0	0	0
0	0	0	0	0	0	2	0	0	0	0	2	0	0	4	0	0	0	0	2	0	0	0	0
0	0	0	556	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
1	2	0	22	4	0	4	13	88	0	28	0	8	35	6	0	0	0	2	10	5	4	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	2
0	2	0	0	6	0	0	33	52	0	0	16	4	8	12	0	6	0	12	0	101	80	0	0
34	0	0	0	0	0	0	0	0	0	0	75	0	0	18	0	6	0	0	261	0	38	0	2
0	0	0	0	0	0	0	33	72	0	0	16	0	4	2	0	52	0	12	0	39	5	0	0
0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	0
0	28	32	0	0	0	0	2	4	0	4	0	2	0	0	2	6	8	12	0	4	0	0	0
0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	12	0	0	0	0	25	0	0	0	0	0	0	4	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	32	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	4	12	0	0	2	0	0	0	0	4	0	4	0	9	1	0	0
0	0	2	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0
0	0	0	6	0	0	0	0	26	0	4	0	0	2	0	0	0	0	0	0	4	0	0	2
0	2	0	2	0	0	0	0	6	0	0	8	4	0	0	4	8	0	0	4	0	2	0	0
0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0
0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	4	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	4
0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10	0	0	0	0	7	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	4	0	0	0	0	2	0	0	0
0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0	0	4	0	0	1	0	0	6	40	2	0	0	0	0	0	0	36	0	0	0	0	28	0
11	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	4	0	0	2	6	6	0	0	14	0	0	6	0	0	0	2	12	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	2
0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0
0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0
3	0	0	0	0	0	2	6	4	0	0	2	0	17	2	2	0	0	2	2	2	0	0	0
0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0
0	13	0	0	0	0	0	30	4	0	0	34	10	0	2	0	0	0	34	0	19	0	0	0
0	0	0	0	0	0	24	2	0	0	0	4	0	30	6	4	0	0	0	0	0	0	0	0
0	0	0	55	0	0	2	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0
0	0	4	0	0	1	2	0	4	14	0	0	0	0	0	0	0	22	0	0	0	0	128	0
0	0	0	0	0	0	15	6	0	0	0	4	0	25	0	0	2	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
8	0	0	2	0	0	0	13	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	8	0	14	0	0	0	2	0	22	0	0	0	0	0	0	0	0	72
0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	2
0	14	0	0	0	0	0	0	0	0	4	4	0	0	0	0	2	0	6	0	4	0	0	0
0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	4	0	0	0	0	2	0	0	0
0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0
0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	1	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
0	0	0	0	0	0	2	0	0	0	0	0	6	0	2	0	0	0	2	0	0	0	0	4
1	0	0	0	0	0	0	0	2	0	0	0	4	0	2	4	18	0	2	2	0	0	0	0
0	11	0	0	0	0	3	0	4	0	0	2	8	0	2	0	4	0	8	2	2	0	0	0
0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	6	0	2	0	8	0	0	0
0	4	0	0	0	0	0	0	0	0	0	14	0	0	0	2	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	6	0	0	0	3	1	0	0
0	0	0	0	0	0	0	0	2	0	0	2	0	0	4	4	4	0	0	4	0	0	0	0
0	0	0	0	0	0	9	4	0	0	0	0	0	19	0	2	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	12	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	22	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	4	8	0	2	4	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0
0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	24	0	2	0	0	2	0	0	0	0
0	0	0	0	0	0	0	6	0	0	0	12	0	0	4	0	0	0	0	0	0	0	0	2
